JN202305170037_DeltaP,,JN202305170038_DeltaP,,JN202305170039_DeltaP,,JN202305170040_DeltaP,,JN202305170041_DeltaP,,JN202305170042_DeltaP,,JN202305170043_DeltaP,,JN202305170044_DeltaP,,JN202305170046_DeltaP,,JN202305170045_DeltaP,,JN202305170047_DeltaP,
2.34e-07,0.0023722823,2.34e-07,0.0023521599,2.34e-07,0.0022870463,2.34e-07,0.0023198577,2.34e-07,0.0022565504,2.34e-07,0.0025487181,2.34e-07,0.0023993151,2.34e-07,0.0023655174,2.34e-07,0.0024909219,2.34e-07,0.0024232958,2.34e-07,0.0024260955
2.36e-07,0.002374917,2.36e-07,0.0023489692,2.36e-07,0.0022964333,2.36e-07,0.0023391659,2.36e-07,0.0023011719,2.36e-07,0.0025905387,2.36e-07,0.0024086835,2.36e-07,0.0024427078,2.36e-07,0.0024026562,2.36e-07,0.0024433278,2.36e-07,0.0023666928
2.38e-07,0.0023692166,2.38e-07,0.0023159725,2.38e-07,0.0022563459,2.38e-07,0.0022733996,2.38e-07,0.002257057,2.38e-07,0.0025691572,2.38e-07,0.0024612679,2.38e-07,0.0024715224,2.38e-07,0.0023749729,2.38e-07,0.0025433076,2.38e-07,0.0023664779
2.4e-07,0.002371191,2.4e-07,0.0023550889,2.4e-07,0.0021998263,2.4e-07,0.0023808,2.4e-07,0.0023001756,2.4e-07,0.0025142413,2.4e-07,0.0024382691,2.4e-07,0.0024163262,2.4e-07,0.0025013611,2.4e-07,0.0024104703,2.4e-07,0.0022956971
2.42e-07,0.00239573,2.42e-07,0.0023534938,2.42e-07,0.0022385726,2.42e-07,0.0023934655,2.42e-07,0.0023073945,2.42e-07,0.0025305385,2.42e-07,0.0024121804,2.42e-07,0.0024651824,2.42e-07,0.0023576138,2.42e-07,0.0023411945,2.42e-07,0.0023404395
2.44e-07,0.0023867488,2.44e-07,0.002321831,2.44e-07,0.00221727,2.44e-07,0.0024523919,2.44e-07,0.0022944426,2.44e-07,0.002501166,2.44e-07,0.0024199665,2.44e-07,0.0024299978,2.44e-07,0.0024320972,2.44e-07,0.0023554717,2.44e-07,0.0023870454
2.46e-07,0.0023600128,2.46e-07,0.0023292762,2.46e-07,0.0022843536,2.46e-07,0.0023924643,2.46e-07,0.0023206081,2.46e-07,0.0025238227,2.46e-07,0.0024480191,2.46e-07,0.0024769008,2.46e-07,0.0025705665,2.46e-07,0.0024583067,2.46e-07,0.0023536806
2.48e-07,0.0023891537,2.48e-07,0.0023046657,2.48e-07,0.0023068318,2.48e-07,0.0023423815,2.48e-07,0.0023288396,2.48e-07,0.0025244716,2.48e-07,0.0024706102,2.48e-07,0.0024583309,2.48e-07,0.0025809491,2.48e-07,0.0024190354,2.48e-07,0.0023956841
2.5e-07,0.002347413,2.5e-07,0.0023279507,2.5e-07,0.0022826826,2.5e-07,0.0023864282,2.5e-07,0.002293691,2.5e-07,0.0025040316,2.5e-07,0.0024363284,2.5e-07,0.0024578508,2.5e-07,0.002560186,2.5e-07,0.0024026067,2.5e-07,0.0023014969
2.52e-07,0.0023251786,2.52e-07,0.0023054676,2.52e-07,0.0022498062,2.52e-07,0.0023980916,2.52e-07,0.0023171126,2.52e-07,0.0025203081,2.52e-07,0.0024355378,2.52e-07,0.0023601388,2.52e-07,0.0025186618,2.52e-07,0.0023097403,2.52e-07,0.0023203087
2.54e-07,0.0023269304,2.54e-07,0.0022918943,2.54e-07,0.0022950922,2.54e-07,0.0023850177,2.54e-07,0.0023295744,2.54e-07,0.0025046808,2.54e-07,0.002389973,2.54e-07,0.0023420816,2.54e-07,0.0024779879,2.54e-07,0.00224833,2.54e-07,0.0023513795
2.56e-07,0.0023383237,2.56e-07,0.0023040033,2.56e-07,0.0023086783,2.56e-07,0.0023106057,2.56e-07,0.0023749473,2.56e-07,0.0025250989,2.56e-07,0.0023973754,2.56e-07,0.0024197523,2.56e-07,0.002338612,2.56e-07,0.002401155,2.56e-07,0.0023978709
2.58e-07,0.0023429261,2.58e-07,0.0023264864,2.58e-07,0.002276978,2.58e-07,0.0022647537,2.58e-07,0.0023111347,2.58e-07,0.0025573371,2.58e-07,0.0024230806,2.58e-07,0.0023523273,2.58e-07,0.0023671438,2.58e-07,0.0023383393,2.58e-07,0.0023793892
2.6e-07,0.0023100588,2.6e-07,0.002306662,2.6e-07,0.002232197,2.6e-07,0.0022927078,2.6e-07,0.0022665297,2.6e-07,0.0024733832,2.6e-07,0.0024421737,2.6e-07,0.0023293714,2.6e-07,0.0023879632,2.6e-07,0.0023347361,2.6e-07,0.002306967
2.62e-07,0.0023725047,2.62e-07,0.0022692806,2.62e-07,0.0022447719,2.62e-07,0.0023047801,2.62e-07,0.0022443498,2.62e-07,0.0024963752,2.62e-07,0.0024141208,2.62e-07,0.0022971316,2.62e-07,0.0023533031,2.62e-07,0.0022168758,2.62e-07,0.0022873811
2.64e-07,0.0023663668,2.64e-07,0.0023121196,2.64e-07,0.0022330326,2.64e-07,0.0023081938,2.64e-07,0.002294933,2.64e-07,0.0024976514,2.64e-07,0.0023720532,2.64e-07,0.0023752819,2.64e-07,0.002361076,2.64e-07,0.0024240441,2.64e-07,0.0022645188
2.66e-07,0.0023585907,2.66e-07,0.0023018762,2.66e-07,0.0022529936,2.66e-07,0.0024113634,2.66e-07,0.0022824707,2.66e-07,0.0024580692,2.66e-07,0.0023693219,2.66e-07,0.0023342373,2.66e-07,0.0025420326,2.66e-07,0.0023719005,2.66e-07,0.0023122146
2.68e-07,0.002357715,2.68e-07,0.0023332688,2.68e-07,0.0022160939,2.68e-07,0.0023972876,2.68e-07,0.002285721,2.68e-07,0.002482651,2.68e-07,0.0023397373,2.68e-07,0.0023186142,2.68e-07,0.0024052663,2.68e-07,0.0024225921,2.68e-07,0.0023187816
2.7e-07,0.0023060022,2.7e-07,0.0022849811,2.7e-07,0.0022040142,2.7e-07,0.0023789946,2.7e-07,0.0022690122,2.7e-07,0.0024925461,2.7e-07,0.0023296035,2.7e-07,0.0022541338,2.7e-07,0.0024018039,2.7e-07,0.0023618836,2.7e-07,0.0023106877
2.72e-07,0.0023396374,2.72e-07,0.0023022774,2.72e-07,0.0021845584,2.72e-07,0.0023729587,2.72e-07,0.0022929402,2.72e-07,0.0024555172,2.72e-07,0.0023549257,2.72e-07,0.0023596589,2.72e-07,0.0023870564,2.72e-07,0.002266912,2.72e-07,0.0022813664
2.74e-07,0.0023156442,2.74e-07,0.0023087892,2.74e-07,0.0022112245,2.74e-07,0.0023619009,2.74e-07,0.0022146888,2.74e-07,0.0024417723,2.74e-07,0.0023595968,2.74e-07,0.0023137473,2.74e-07,0.0022771189,2.74e-07,0.0022904566,2.74e-07,0.0022947153
2.76e-07,0.0023229888,2.76e-07,0.0023050667,2.76e-07,0.0022102245,2.76e-07,0.0024075545,2.76e-07,0.0022592943,2.76e-07,0.0024673163,2.76e-07,0.0023167382,2.76e-07,0.0023010371,2.76e-07,0.0023853534,2.76e-07,0.0023647386,2.76e-07,0.0023456945
2.78e-07,0.0022354508,2.78e-07,0.002240015,2.78e-07,0.0022390669,2.78e-07,0.0023464148,2.78e-07,0.0022513235,2.78e-07,0.0024877554,2.78e-07,0.0023323349,2.78e-07,0.0023029898,2.78e-07,0.0022831887,2.78e-07,0.0024019049,2.78e-07,0.0023123224
2.8e-07,0.0022827769,2.8e-07,0.0022345665,2.8e-07,0.0022108948,2.8e-07,0.0023653139,2.8e-07,0.0022588039,2.8e-07,0.0025407472,2.8e-07,0.0023241409,2.8e-07,0.0023562331,2.8e-07,0.0024173476,2.8e-07,0.0023682974,2.8e-07,0.0022437356
2.82e-07,0.0022876014,2.82e-07,0.0021765588,2.82e-07,0.0022026729,2.82e-07,0.0023266978,2.82e-07,0.0022660233,2.82e-07,0.002459011,2.82e-07,0.0023323349,2.82e-07,0.0022756169,2.82e-07,0.0023489923,2.82e-07,0.0024668721,2.82e-07,0.0022448257
2.84e-07,0.00224772,2.84e-07,0.0022255175,2.84e-07,0.0021912637,2.84e-07,0.0023266978,2.84e-07,0.0022645374,2.84e-07,0.0024175257,2.84e-07,0.0023494631,2.84e-07,0.0021813291,2.84e-07,0.0024260271,2.84e-07,0.0022933115,2.84e-07,0.0022721756
2.86e-07,0.0022781752,2.86e-07,0.0021865405,2.86e-07,0.0022150825,2.86e-07,0.0024212222,2.86e-07,0.0022124352,2.86e-07,0.0023744293,2.86e-07,0.002333483,2.86e-07,0.002287847,2.86e-07,0.0024191067,2.86e-07,0.002266912,2.86e-07,0.0022576293
2.88e-07,0.0023207918,2.88e-07,0.0023254226,2.88e-07,0.0022181054,2.88e-07,0.0023896436,2.88e-07,0.0022291436,2.88e-07,0.0024746594,2.88e-07,0.0022668852,2.88e-07,0.0023493813,2.88e-07,0.0023446819,2.88e-07,0.0023447531,2.88e-07,0.0022372766
2.9e-07,0.0022855194,2.9e-07,0.0022852428,2.9e-07,0.0022625562,2.9e-07,0.0023725498,2.9e-07,0.0021690717,2.9e-07,0.0023868764,2.9e-07,0.0023151813,2.9e-07,0.0023430416,2.9e-07,0.0022831887,2.9e-07,0.002279036,2.9e-07,0.0023082788
2.92e-07,0.0022561559,2.92e-07,0.0022792625,2.92e-07,0.002183547,2.92e-07,0.0023397724,2.92e-07,0.0022094466,2.92e-07,0.0024804126,2.92e-07,0.0023771334,2.92e-07,0.002324953,2.92e-07,0.0022528977,2.92e-07,0.0023490116,2.92e-07,0.0022920838
2.94e-07,0.0022548418,2.94e-07,0.0022402853,2.94e-07,0.0021966386,2.94e-07,0.0023598843,2.94e-07,0.0022303849,2.94e-07,0.0025289271,2.94e-07,0.0024417911,2.94e-07,0.0023000443,2.94e-07,0.0023784332,2.94e-07,0.0023247655,2.94e-07,0.0022302794
2.96e-07,0.0022643765,2.96e-07,0.0022554456,2.96e-07,0.0021897573,2.96e-07,0.002343792,2.96e-07,0.0022495759,2.96e-07,0.0025145758,2.96e-07,0.0024187921,2.96e-07,0.002320087,2.96e-07,0.0022762683,2.96e-07,0.0023290259,2.96e-07,0.0022656156
2.98e-07,0.0022942855,2.98e-07,0.0022836472,2.98e-07,0.0022105542,2.98e-07,0.0023178544,2.98e-07,0.0021755558,2.98e-07,0.0025075465,2.98e-07,0.0023296035,2.98e-07,0.0022580398,2.98e-07,0.0023801362,2.98e-07,0.0022411682,2.98e-07,0.0022598163
3e-07,0.0022604277,3e-07,0.0022857746,3e-07,0.0021848993,3e-07,0.0022995479,3e-07,0.0022039749,3e-07,0.0024516673,3e-07,0.0022485827,3e-07,0.0022687968,3e-07,0.0024043573,3e-07,0.0023433014,3e-07,0.002205116
3.02e-07,0.0022319469,3.02e-07,0.002237086,3.02e-07,0.0022766371,3.02e-07,0.0023500256,3.02e-07,0.0021725663,3.02e-07,0.002420078,3.02e-07,0.0023498458,3.02e-07,0.0022443694,3.02e-07,0.0023715128,3.02e-07,0.0023125953,3.02e-07,0.0022039118
3.04e-07,0.0022110194,3.04e-07,0.0021935934,3.04e-07,0.0022196115,3.04e-07,0.0023106057,3.04e-07,0.0022351218,3.04e-07,0.0024072954,3.04e-07,0.0023638853,3.04e-07,0.0021657061,3.04e-07,0.0023922736,3.04e-07,0.0022740276,3.04e-07,0.002254124
3.06e-07,0.0022343593,3.06e-07,0.0021840124,3.06e-07,0.0022348794,3.06e-07,0.0023224803,3.06e-07,0.0022428471,3.06e-07,0.0023699519,3.06e-07,0.0023642678,3.06e-07,0.002237038,3.06e-07,0.002452858,3.06e-07,0.0022340545,3.06e-07,0.002250955
3.08e-07,0.0022641537,3.08e-07,0.0021523496,3.08e-07,0.0021850641,3.08e-07,0.0023279106,3.08e-07,0.0022186746,3.08e-07,0.0024807262,3.08e-07,0.0022898589,3.08e-07,0.0023357102,3.08e-07,0.0023282294,3.08e-07,0.0023075887,3.08e-07,0.0022954822
3.1e-07,0.002201054,3.1e-07,0.0021737691,3.1e-07,0.0021629264,3.1e-07,0.0023216764,3.1e-07,0.0022535617,3.1e-07,0.0024784876,3.1e-07,0.0023627109,3.1e-07,0.0022907599,3.1e-07,0.0023325421,3.1e-07,0.0023740539,3.1e-07,0.0022639742
3.12e-07,0.0021853889,3.12e-07,0.0022495959,3.12e-07,0.0021862404,3.12e-07,0.0023162465,3.12e-07,0.0022089563,3.12e-07,0.0023935712,3.12e-07,0.0022992275,3.12e-07,0.0023518461,3.12e-07,0.0023628331,3.12e-07,0.002339043,3.12e-07,0.0022302794
3.14e-07,0.002189223,3.14e-07,0.0021727055,3.14e-07,0.0021625855,3.14e-07,0.002252484,3.14e-07,0.0021593533,3.14e-07,0.0024219812,3.14e-07,0.0023342746,3.14e-07,0.0022780811,3.14e-07,0.0023567632,3.14e-07,0.0023440514,3.14e-07,0.002239248
3.16e-07,0.0022156213,3.16e-07,0.0022019711,3.16e-07,0.0021661031,3.16e-07,0.0022722001,3.16e-07,0.0021753104,3.16e-07,0.0023645333,3.16e-07,0.0023198524,3.16e-07,0.0023215599,3.16e-07,0.0024433278,3.16e-07,0.0023990481,3.16e-07,0.0022744769
3.18e-07,0.002237425,3.18e-07,0.0021838818,3.18e-07,0.0021971329,3.18e-07,0.0023586715,3.18e-07,0.0021419097,3.18e-07,0.0024089059,3.18e-07,0.0022415631,3.18e-07,0.0023313246,3.18e-07,0.002265888,3.18e-07,0.0023118937,3.18e-07,0.0022871664
3.2e-07,0.0022475051,3.2e-07,0.0021844136,3.2e-07,0.0021927801,3.2e-07,0.002367924,3.2e-07,0.0021304437,3.2e-07,0.0024146384,3.2e-07,0.0022403894,3.2e-07,0.0022575597,3.2e-07,0.0022918684,3.2e-07,0.0022468783,3.2e-07,0.0022565329
3.22e-07,0.0022272374,3.22e-07,0.002211944,3.22e-07,0.0021805356,3.22e-07,0.0023180519,3.22e-07,0.0021182271,3.22e-07,0.002448488,3.22e-07,0.0023214093,3.22e-07,0.0022678054,3.22e-07,0.0024052663,3.22e-07,0.0023026268,3.22e-07,0.0022161636
3.24e-07,0.0022177035,3.24e-07,0.0022255175,3.24e-07,0.0021399427,3.24e-07,0.0022852744,3.24e-07,0.0021862697,3.24e-07,0.0023437804,3.24e-07,0.0023654422,3.24e-07,0.0022727028,3.24e-07,0.002359373,3.24e-07,0.0023240175,3.24e-07,0.0021957101
3.26e-07,0.0022457531,3.26e-07,0.0022171398,3.26e-07,0.0021578923,3.26e-07,0.0022096501,3.26e-07,0.002189259,3.26e-07,0.0023511236,3.26e-07,0.0024269863,3.26e-07,0.0022912729,3.26e-07,0.002410427,3.26e-07,0.002283341,3.26e-07,0.0021863042
3.28e-07,0.0022330384,3.28e-07,0.002204098,3.28e-07,0.0021805356,3.28e-07,0.0022583224,3.28e-07,0.0021289417,3.28e-07,0.0024567933,3.28e-07,0.0023580398,3.28e-07,0.0022766097,3.28e-07,0.0022000843,3.28e-07,0.0023397447,3.28e-07,0.0022407819
3.3e-07,0.0022244947,3.3e-07,0.0021841431,3.3e-07,0.0021872402,3.3e-07,0.0022703947,3.3e-07,0.0020995424,3.3e-07,0.0024085715,3.3e-07,0.0022793424,3.3e-07,0.0022678054,3.3e-07,0.0022719577,3.3e-07,0.0022825929,3.3e-07,0.0022344373
3.32e-07,0.0021885624,3.32e-07,0.0022078208,3.32e-07,0.0021875813,3.32e-07,0.0022776306,3.32e-07,0.0021232089,3.32e-07,0.0023626091,3.32e-07,0.0023171462,3.32e-07,0.0022389907,3.32e-07,0.0023117787,3.32e-07,0.0022697672,3.32e-07,0.002268455
3.34e-07,0.002201054,3.34e-07,0.0022155356,3.34e-07,0.0022026729,3.34e-07,0.0023031721,3.34e-07,0.0021371734,3.34e-07,0.0023386755,3.34e-07,0.0022509061,3.34e-07,0.0022272724,3.34e-07,0.002150733,3.34e-07,0.0022033486,3.34e-07,0.0022423093
3.36e-07,0.002180787,3.36e-07,0.0021938547,3.36e-07,0.0021739954,3.36e-07,0.0022900985,3.36e-07,0.00216783,3.36e-07,0.0023255793,3.36e-07,0.0022980531,3.36e-07,0.0021759504,3.36e-07,0.0022061542,3.36e-07,0.002200447,3.36e-07,0.0022551129
3.38e-07,0.0021852744,3.38e-07,0.00219545,3.38e-07,0.0021617503,3.38e-07,0.0022239366,3.38e-07,0.0021254625,3.38e-07,0.0023243034,3.38e-07,0.0022594829,3.38e-07,0.0022331311,3.38e-07,0.0021750105,3.38e-07,0.0023261709,3.38e-07,0.0022294049
3.4e-07,0.0022049958,3.4e-07,0.002185076,3.4e-07,0.0021942863,3.4e-07,0.0022448529,3.4e-07,0.0021239598,3.4e-07,0.0023744293,3.4e-07,0.0022575432,3.4e-07,0.0022253194,3.4e-07,0.0024303377,3.4e-07,0.0021883233,3.4e-07,0.0022115682
3.42e-07,0.0021575617,3.42e-07,0.0022221874,3.42e-07,0.0021954624,3.42e-07,0.0021917522,3.42e-07,0.002132437,3.42e-07,0.0023693247,3.42e-07,0.0022489664,3.42e-07,0.0023493813,3.42e-07,0.0023723633,3.42e-07,0.0022911583,3.42e-07,0.0021832362
3.44e-07,0.0021197624,3.44e-07,0.0022110199,3.44e-07,0.0021833822,3.44e-07,0.00226536,3.44e-07,0.0020838303,3.44e-07,0.0023223783,3.44e-07,0.0022762283,3.44e-07,0.002285894,3.44e-07,0.0022494378,3.44e-07,0.0021440433,3.44e-07,0.0021670484
3.46e-07,0.0021572316,3.46e-07,0.0022160674,3.46e-07,0.002166444,3.46e-07,0.0022000025,3.46e-07,0.0021035273,3.46e-07,0.0023252657,3.46e-07,0.002294939,3.46e-07,0.0021925676,3.46e-07,0.0023394625,3.46e-07,0.0021504571,3.46e-07,0.0022120127
3.48e-07,0.002156463,3.48e-07,0.00219545,3.48e-07,0.0021100885,3.48e-07,0.0021937687,3.48e-07,0.0020489432,3.48e-07,0.0023421692,3.48e-07,0.002286745,3.48e-07,0.0022301865,3.48e-07,0.0022061542,3.48e-07,0.0022933115,3.48e-07,0.0022191172
3.5e-07,0.0021062866,3.5e-07,0.0021663154,3.5e-07,0.0021399427,3.5e-07,0.0021953767,3.5e-07,0.0020818373,3.5e-07,0.0023361233,3.5e-07,0.0022384489,3.5e-07,0.002237038,3.5e-07,0.0024000467,3.5e-07,0.0022476283,3.5e-07,0.0022216337
3.52e-07,0.0021723516,3.52e-07,0.0021248104,3.52e-07,0.0021364251,3.52e-07,0.0022078448,3.52e-07,0.0020584161,3.52e-07,0.0023616466,3.52e-07,0.0023101266,3.52e-07,0.0022814753,3.52e-07,0.0022468278,3.52e-07,0.0023162004,3.52e-07,0.0021927564
3.54e-07,0.0021710375,3.54e-07,0.0021731067,3.54e-07,0.0021962977,3.54e-07,0.0022472646,3.54e-07,0.0020955575,3.54e-07,0.0023364369,3.54e-07,0.0022614226,3.54e-07,0.0022731838,3.54e-07,0.0022208474,3.54e-07,0.0022126173,3.54e-07,0.0021742678
3.56e-07,0.0022019302,3.56e-07,0.0021627236,3.56e-07,0.0021822061,3.56e-07,0.0022195082,3.56e-07,0.0020678889,3.56e-07,0.0023271698,3.56e-07,0.0022734969,3.56e-07,0.0022595124,3.56e-07,0.0022797284,3.56e-07,0.0022511852,3.56e-07,0.0022105861
3.58e-07,0.002192396,3.58e-07,0.0021741702,3.58e-07,0.0021204869,3.58e-07,0.0021915545,3.58e-07,0.002113001,3.58e-07,0.0022770646,3.58e-07,0.0022774017,3.58e-07,0.002198938,3.58e-07,0.0023030993,3.58e-07,0.0022319013,3.58e-07,0.0021775509
3.6e-07,0.0022250474,3.6e-07,0.0021471628,3.6e-07,0.0020772121,3.6e-07,0.0021917522,3.6e-07,0.0020992975,3.6e-07,0.002275768,3.6e-07,0.0023366234,3.6e-07,0.002236557,3.6e-07,0.0023991964,3.6e-07,0.0022111656,3.6e-07,0.002165844
3.62e-07,0.0021951385,3.62e-07,0.002155148,3.62e-07,0.0021171344,3.62e-07,0.0022158837,3.62e-07,0.0020721194,3.62e-07,0.0023364369,3.62e-07,0.0022750793,3.62e-07,0.0021906148,3.62e-07,0.0022044531,3.62e-07,0.0023254673,3.62e-07,0.0021666109
3.64e-07,0.002220446,3.64e-07,0.0021572751,3.64e-07,0.0021501759,3.64e-07,0.0022325825,3.64e-07,0.0020549209,3.64e-07,0.0023105789,3.64e-07,0.0023050727,3.64e-07,0.0021300402,3.64e-07,0.0022217543,3.64e-07,0.0023425997,3.64e-07,0.0021821461
3.66e-07,0.0021964521,3.66e-07,0.0021580686,3.66e-07,0.0021172992,3.66e-07,0.0022193107,3.66e-07,0.002062401,3.66e-07,0.0023070644,3.66e-07,0.0023163557,3.66e-07,0.0021388445,3.66e-07,0.002368903,3.66e-07,0.0021240578,3.66e-07,0.0022038037
3.68e-07,0.0021551494,3.68e-07,0.0021358558,3.68e-07,0.0021298737,3.68e-07,0.0022269415,3.68e-07,0.0020633973,3.68e-07,0.0023472952,3.68e-07,0.0022482001,3.68e-07,0.0020958472,3.68e-07,0.0023559129,3.68e-07,0.0021940332,3.68e-07,0.0021520574
3.7e-07,0.0021305026,3.7e-07,0.002168983,3.7e-07,0.002078553,3.7e-07,0.0021991988,3.7e-07,0.0020611598,3.7e-07,0.0022381109,3.7e-07,0.0022240519,3.7e-07,0.0020591894,3.7e-07,0.0022693481,3.7e-07,0.002069761,3.7e-07,0.0021214313
3.72e-07,0.0021285284,3.72e-07,0.0021519484,3.72e-07,0.0020689904,3.72e-07,0.0021637983,3.72e-07,0.0020230224,3.72e-07,0.0022352443,3.72e-07,0.0022602745,3.72e-07,0.0020904683,3.72e-07,0.0023160896,3.72e-07,0.0022890531,3.72e-07,0.0021435264
3.74e-07,0.0021509856,3.74e-07,0.002181615,3.74e-07,0.0020612739,3.74e-07,0.0022080422,3.74e-07,0.0020494491,3.74e-07,0.0022617301,3.74e-07,0.0022988184,3.74e-07,0.0021144159,3.74e-07,0.0024390174,3.74e-07,0.0022697672,3.74e-07,0.0021503081
3.76e-07,0.0021484655,3.76e-07,0.0021727055,3.76e-07,0.0020819057,3.76e-07,0.0022158837,3.76e-07,0.002062401,3.76e-07,0.0022751398,3.76e-07,0.0023202605,3.76e-07,0.0021002328,3.76e-07,0.00216463,3.76e-07,0.0021704908,3.76e-07,0.0021414477
3.78e-07,0.0021145071,3.78e-07,0.0021611282,3.78e-07,0.0020377953,3.78e-07,0.0022201145,3.78e-07,0.0020551826,3.78e-07,0.0022882367,3.78e-07,0.0022143009,3.78e-07,0.0021730377,3.78e-07,0.002239055,3.78e-07,0.0021583205,3.78e-07,0.0021783179
3.8e-07,0.0021436482,3.8e-07,0.002128402,3.8e-07,0.0020802349,3.8e-07,0.0021937687,3.8e-07,0.002007572,3.8e-07,0.0022645958,3.8e-07,0.0022333951,3.8e-07,0.0022121293,3.8e-07,0.0024260271,3.8e-07,0.0021418917,3.8e-07,0.0021449458
3.82e-07,0.0021470441,3.82e-07,0.0021371893,3.82e-07,0.0020790587,3.82e-07,0.0021444901,3.82e-07,0.0020182861,3.82e-07,0.0022279012,3.82e-07,0.0021636572,3.82e-07,0.0021354188,3.82e-07,0.0023662932,3.82e-07,0.0021618775,3.82e-07,0.0021109288
3.84e-07,0.0021508778,3.84e-07,0.0020881,3.84e-07,0.0021451416,3.84e-07,0.0022112578,3.84e-07,0.0019706918,3.84e-07,0.0022464162,3.84e-07,0.0022419465,3.84e-07,0.0021569016,3.84e-07,0.0022874994,3.84e-07,0.0021554655,3.84e-07,0.0020555689
3.86e-07,0.002142004,3.86e-07,0.0021274781,3.86e-07,0.0021535286,3.86e-07,0.0022032182,3.86e-07,0.0020200338,3.86e-07,0.002229491,3.86e-07,0.0022256088,3.86e-07,0.0021793761,3.86e-07,0.0023057091,3.86e-07,0.0021319212,3.86e-07,0.0020930918
3.88e-07,0.0021020151,3.88e-07,0.0021157702,3.88e-07,0.0020743653,3.88e-07,0.0021798906,3.88e-07,0.0020529283,3.88e-07,0.0022754541,3.88e-07,0.0022540453,3.88e-07,0.0021945206,3.88e-07,0.0022130746,3.88e-07,0.0021740478,3.88e-07,0.0021205568
3.9e-07,0.0021233808,3.9e-07,0.0020638909,3.9e-07,0.002073013,3.9e-07,0.0022146848,3.9e-07,0.002063904,3.9e-07,0.0022323576,3.9e-07,0.0022625967,3.9e-07,0.0021969851,3.9e-07,0.0022459754,3.9e-07,0.0022676138,3.9e-07,0.0021148643
3.92e-07,0.0021314863,3.92e-07,0.0020621561,3.92e-07,0.0020872694,3.92e-07,0.0021993963,3.92e-07,0.002071368,3.92e-07,0.0021985287,3.92e-07,0.002268825,3.92e-07,0.0021964733,3.92e-07,0.0021784706,3.92e-07,0.0022168758,3.92e-07,0.0020653121
3.94e-07,0.0021335683,3.94e-07,0.0020903579,3.94e-07,0.002144471,3.94e-07,0.0022575187,3.94e-07,0.0020546759,3.94e-07,0.0021752231,3.94e-07,0.0022318379,3.94e-07,0.0021476173,3.94e-07,0.0021620202,3.94e-07,0.0021269128,3.94e-07,0.0020833563
3.96e-07,0.0020927032,3.96e-07,0.0021371893,3.96e-07,0.0021238397,3.96e-07,0.002230566,3.96e-07,0.0020058244,3.96e-07,0.002270998,3.96e-07,0.0023370059,3.96e-07,0.0022160353,3.96e-07,0.0022321346,3.96e-07,0.0020519269,3.96e-07,0.0020702297
3.98e-07,0.0020326695,3.98e-07,0.0020912909,3.98e-07,0.0021439656,3.98e-07,0.0022442467,3.98e-07,0.0020260119,3.98e-07,0.0023163115,3.98e-07,0.0022567515,3.98e-07,0.0021451833,3.98e-07,0.0022528977,3.98e-07,0.0020283363,3.98e-07,0.0021398056
4e-07,0.0020737499,4e-07,0.0021379828,4e-07,0.0020795641,4e-07,0.0022412285,4e-07,0.0019888866,4e-07,0.0022872742,4e-07,0.0022423547,4e-07,0.0022077106,4e-07,0.0021784706,4e-07,0.0021175977,4e-07,0.0021215389
4.02e-07,0.0020996027,4.02e-07,0.0020970094,4.02e-07,0.0020644618,4.02e-07,0.0022106518,4.02e-07,0.0020245253,4.02e-07,0.0022764157,4.02e-07,0.0022805168,4.02e-07,0.0021730377,4.02e-07,0.0021317292,4.02e-07,0.0021290663,4.02e-07,0.0020956083
4.04e-07,0.0021238187,4.04e-07,0.0020927554,4.04e-07,0.0020666488,4.04e-07,0.0022422299,4.04e-07,0.0020033417,4.04e-07,0.0022432152,4.04e-07,0.0022244356,4.04e-07,0.0022375179,4.04e-07,0.002177564,4.04e-07,0.0021968884,4.04e-07,0.002068918
4.06e-07,0.0020985112,4.06e-07,0.0020750582,4.06e-07,0.0020528871,4.06e-07,0.002236194,4.06e-07,0.0020364809,4.06e-07,0.0022355586,4.06e-07,0.0021702943,4.06e-07,0.0022067507,4.06e-07,0.0022217543,4.06e-07,0.0021118876,4.06e-07,0.002100426
4.08e-07,0.0021045348,4.08e-07,0.0021216199,4.08e-07,0.0021122652,4.08e-07,0.0022364045,4.08e-07,0.0020354846,4.08e-07,0.0022796169,4.08e-07,0.0021648314,4.08e-07,0.0021188029,4.08e-07,0.0022035446,4.08e-07,0.0021204527,4.08e-07,0.0021045841
4.1e-07,0.0020546885,4.1e-07,0.0021049951,4.1e-07,0.0020528871,4.1e-07,0.0022504805,4.1e-07,0.0019998462,4.1e-07,0.0022508726,4.1e-07,0.0021726165,4.1e-07,0.0021950004,4.1e-07,0.0022382047,4.1e-07,0.0020919018,4.1e-07,0.0020681508
4.12e-07,0.0020474591,4.12e-07,0.0020859728,4.12e-07,0.0020305847,4.12e-07,0.0021907503,4.12e-07,0.0020115571,4.12e-07,0.0022652447,4.12e-07,0.0022162416,4.12e-07,0.0021686191,4.12e-07,0.0022866491,4.12e-07,0.0021725961,4.12e-07,0.002055354
