% Model:              FINAL_cavity_quartz.mph
% Version:            COMSOL 5.6.0.401
% Date:               Apr 7 2023, 14:29
% Table:              Table 26 - power_refl
% freq (GHz)             abs(emw.S11)^2 (1)
10.961500000000001       0.9786445382618407
10.963000000000003       0.9778736361681533
10.964500000000003       0.977023652559602
10.966000000000003       0.9761485876225433
10.967500000000003       0.9751981875532364
10.969000000000003       0.9741607827476145
10.970500000000003       0.9730646686905404
10.972000000000001       0.9718894814537248
10.973500000000001       0.970600199662304
10.975000000000001       0.9692231206097447
10.976500000000001       0.9677325439478246
10.978000000000002       0.966121191984333
10.9795                  0.9643739524411544
10.981                   0.9624657140115851
10.9825                  0.9604230991391162
10.984                   0.9581598939244773
10.9855                  0.9557376975783899
10.987                   0.9530618997172469
10.9885                  0.9501664650440651
10.99                    0.9470089496872182
10.9915                  0.943541470272463
10.993                   0.9397571490470242
10.9945                  0.935627435888005
10.996                   0.9311182096376441
10.9975                  0.9262245913019073
10.999                   0.920916235412784
